,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,FB1,FB2,FB3,FB4,FB5
40,0.4,0.453333333,0.45,0.343434343,0.3,0.48,0.453333333,0.343434343,0.4,0.46,0.4,0.48,0.476190476,0.453333333,0.44040404,0.475,0.475,0.4,0.466666667,0.46,5,4,8,1,9
41,0.174848425,0.183002791,0.210449303,0.179608315,0.171166198,0.177723752,0.179716331,0.176576853,0.179238651,0.181942262,0.170758541,0.181683987,0.181068927,0.183002791,0.178189731,0.180144203,0.180144203,0.174769545,0.165431172,0.176877427,19,11,5,18,1
42,0.384059735,0.378929447,0.389797969,0.356116689,0.367788841,0.38402747,0.394054054,0.358814955,0.394430794,0.391851311,0.377325377,0.394448503,0.373010121,0.378929447,0.364370253,0.3940411,0.3940411,0.394286178,0.372035729,0.380497543,4,8,15,5,19
43,0.402039122,0.444500613,0.445997807,0.422201336,0.393990385,0.426346423,0.437785507,0.439549855,0.428425376,0.443115234,0.397338867,0.446166992,0.413573554,0.444500613,0.411892361,0.435511925,0.435511925,0.418701172,0.4019299,0.410888672,5,11,19,1,20
44,0.226078089,0.234714004,0.238579882,0.21040293,0.212494526,0.224667932,0.22987823,0.230509026,0.237216117,0.233916084,0.226078089,0.238579882,0.238575378,0.237629543,0.235410889,0.238041958,0.238041958,0.226078089,0.237216117,0.229104229,4,5,6,1,11
45,0.364444444,0.470588235,0.4928,0.416,0.471794872,0.454871795,0.402666667,0.354871795,0.397948718,0.432207792,0.483636364,0.4928,0.416,0.470588235,0.492467532,0.490526316,0.490526316,0.354871795,0.479047619,0.475324675,8,18,1,9,7
46,0.361680672,0.417989418,0.43466899,0.417989418,0.371882086,0.361680672,0.42170644,0.349787512,0.42487395,0.389451891,0.335600907,0.424458874,0.373015873,0.417989418,0.290249433,0.420634921,0.420634921,0.399092971,0.333686067,0.399092971,15,19,11,8,1
47,0.157192309,0.163378283,0.162958293,0.152849003,0.154383396,0.158271685,0.160013578,0.163379356,0.161875772,0.163351891,0.154496793,0.161094539,0.152967416,0.163378283,0.156153298,0.162449831,0.162449831,0.155161078,0.156612764,0.155412394,4,13,5,11,18
48,0.426014805,0.443671793,0.431510623,0.429033103,0.38780678,0.446501878,0.446432359,0.426481408,0.436241567,0.415429051,0.371906777,0.407215215,0.415789232,0.443671793,0.439487451,0.446494831,0.446494831,0.396017119,0.437002981,0.432715638,11,5,18,12,10
49,0.422951889,0.446563868,0.442682901,0.418269636,0.41248186,0.431218042,0.448996434,0.399719108,0.427413826,0.427841676,0.418557786,0.436361456,0.420997089,0.446563868,0.39510091,0.439404049,0.439404049,0.436361456,0.44591949,0.43956899,15,8,5,4,11
50,0.491363023,0.491363023,0.494301994,0.49704142,0.442067736,0.491363023,0.473341473,0.497002997,0.472874494,0.499325236,0.472874494,0.499671269,0.443859649,0.490881667,0.460053981,0.47063689,0.47063689,0.404318489,0.485470085,0.459096459,18,5,13,20,15
51,0.375,0.444444444,0.419934641,0.488888889,0.345679012,0.472222222,0.492063492,0.375,0.419753086,0.444444444,0.345679012,0.444444444,0.345679012,0.419753086,0.308333333,0.419934641,0.419934641,0.419753086,0.419753086,0.419753086,15,5,11,13,1
52,0.270586937,0.269250884,0.251534397,0.268594887,0.270602209,0.270624944,0.269735306,0.265487944,0.270636076,0.270650826,0.270424821,0.269925361,0.268559441,0.269250884,0.270602209,0.269854294,0.269854294,0.269624141,0.270097403,0.268478458,3,8,20,13,4
53,0.258098647,0.256625001,0.24646039,0.241483031,0.245517181,0.258190987,0.24946797,0.243299459,0.257611352,0.258234288,0.238094574,0.216637003,0.249825573,0.256625001,0.251200089,0.252082834,0.252082834,0.227926322,0.240030551,0.23957124,12,18,11,20,19
